Episode,Reward,Length,WinRate,Loss,Entropy
846,1132.0,235,0.16,,
847,942.0,215,0.17,,
848,1074.0,351,0.18,,
849,-206.0,111,0.18,,
850,-221.0,81,0.18,,
851,-308.0,55,0.18,,
852,-257.0,73,0.18,,
853,87.0,285,0.18,,
854,-108.0,195,0.18,,
855,-12.0,323,0.17,,
856,-303.0,125,0.17,,
857,-183.0,245,0.17,,
858,-302.0,43,0.17,,
859,40.0,259,0.17,,
860,-6.0,92,0.16,,
861,1149.0,201,0.16,,
862,-51.0,81,0.16,,
863,-306.0,251,0.16,,
864,914.0,271,0.16,,
865,1151.0,197,0.16,,
866,819.0,461,0.17,,
867,-125.0,249,0.17,,
868,928.0,243,0.18,,
869,15.0,89,0.18,,
870,69.0,162,0.18,,
871,13.0,113,0.18,,
872,-187.0,33,0.18,,
873,19.0,201,0.18,,
874,-84.0,67,0.18,,
875,-304.0,47,0.18,,
876,101.0,257,0.18,,
877,124.0,232,0.17,,
878,-361.0,41,0.17,,
879,-356.0,31,0.17,,
880,-144.0,127,0.17,,
881,-367.0,33,0.17,,
882,1073.0,353,0.17,,
883,-69.0,157,0.17,,
884,-70.0,99,0.17,,
885,-457.0,13,0.17,,
886,-133.0,46,0.16,,
887,-216.0,271,0.16,,
888,-99.0,217,0.16,,
889,-159.0,37,0.15,,
890,-138.0,356,0.15,,
891,-68.0,175,0.15,,
892,-129.0,197,0.15,,
893,-97.0,74,0.15,,
894,114.0,231,0.15,,
895,-366.0,31,0.15,,
896,922.0,255,0.16,,
897,135.0,169,0.16,,
898,-133.0,125,0.16,,
899,960.0,179,0.17,,
900,136.0,208,0.17,,
901,-367.0,33,0.16,,
902,1104.0,291,0.17,,
903,-194.0,127,0.17,,
904,-103.0,225,0.16,,
905,-158.0,36,0.16,,
906,1143.0,213,0.17,,
907,175.0,170,0.17,,
908,215.0,209,0.17,,
909,-47.0,153,0.17,,
910,106.0,207,0.17,,
911,1170.0,159,0.17,,
912,-58.0,155,0.17,,
913,-98.0,135,0.17,,
914,-369.0,37,0.17,,
915,900.0,299,0.18,,
916,-176.0,51,0.17,,
917,1156.0,187,0.18,,
918,285.0,210,0.18,,
919,1129.0,241,0.19,,
920,-98.0,255,0.19,,
921,-335.0,69,0.19,,
922,971.0,157,0.2,,
923,40.0,99,0.19,,
924,36.0,107,0.19,,
925,-165.0,189,0.19,,
926,79.0,141,0.19,,
927,-170.0,239,0.19,,
928,1174.0,151,0.2,,
929,14.0,271,0.19,,
930,-69.0,157,0.19,,
931,-84.0,67,0.19,,
