Episode,Reward,Length,WinRate,Loss,Entropy
699,-425.0,0,0.0,,
700,-396.0,0,0.0,,
701,-484.0,0,0.0,,
702,-421.0,0,0.0,,
703,-397.0,0,0.0,,
704,-423.0,0,0.0,,
705,-395.0,0,0.0,,
706,-396.0,0,0.0,,
707,-394.0,0,0.0,,
708,-333.0,0,0.0,,
709,-412.0,0,0.0,,
710,-276.0,0,0.0,,
711,-442.0,0,0.0,,
712,-413.0,0,0.0,,
713,-396.0,0,0.0,,
714,-450.0,0,0.0,,
715,-397.0,0,0.0,,
716,-393.0,0,0.0,,
717,-371.0,0,0.0,,
718,-390.0,0,0.0,,
719,-359.0,0,0.0,,
720,-395.0,0,0.0,,
721,-377.0,0,0.0,,
722,-124.0,0,0.0,,
723,-406.0,0,0.0,,
724,-419.0,0,0.0,,
725,-439.0,0,0.0,,
726,-411.0,0,0.0,,
727,-451.0,0,0.0,,
728,-440.0,0,0.0,,
729,-395.0,0,0.0,,
730,-367.0,0,0.0,,
731,-353.0,0,0.0,,
732,-419.0,0,0.0,,
733,-396.0,0,0.0,,
734,-335.0,0,0.0,,
735,-359.0,0,0.0,,
736,-376.0,0,0.0,,
737,-406.0,0,0.0,,
738,-397.0,0,0.0,,
739,-415.0,0,0.0,,
740,-436.0,0,0.0,,
741,-371.0,0,0.0,,
742,-350.0,0,0.0,,
743,-109.0,0,0.0,,
744,-454.0,0,0.0,,
745,-413.0,0,0.0,,
746,-410.0,0,0.0,,
747,-395.0,0,0.0,,
748,-404.0,0,0.0,,
749,-395.0,0,0.0,,
750,-385.0,0,0.0,,
751,-312.0,0,0.0,,
752,-408.0,0,0.0,,
753,-449.0,0,0.0,,
754,-396.0,0,0.0,,
755,-385.0,0,0.0,,
756,-376.0,0,0.0,,
757,-451.0,0,0.0,,
758,-384.0,0,0.0,,
759,-398.0,0,0.0,,
760,-323.0,0,0.0,,
761,-365.0,0,0.0,,
762,-378.0,0,0.0,,
763,-413.0,0,0.0,,
764,-301.0,0,0.0,,
765,-360.0,0,0.0,,
766,-439.0,0,0.0,,
